21.1739292; 2.8456147; -0.0322712; -0.8278333; 0.4820947; 3.6618966; 0.2714425
21.3736832; 2.9869598; 0.1099803; -0.7385908; 0.4213305; 3.6766738; 0.2307762
21.5734373; 3.1166060; 0.2651064; -0.6536546; 0.4235842; 3.6891906; 0.1962023
21.7731913; 3.2311339; 0.4287512; -0.5673984; 0.4243459; 3.6997989; 0.1668082
21.9729454; 3.3306601; 0.5997531; -0.4886754; 0.3670262; 3.7087940; 0.1418177
22.1726994; 3.4190198; 0.7809370; -0.4210354; 0.2991701; 3.7164244; 0.1205712
22.3724535; 3.4955801; 0.9650294; -0.3698627; 0.2170766; 3.7228993; 0.1025078
22.5722075; 3.5638863; 1.1512376; -0.3363983; 0.1295320; 3.7283954; 0.0871505
22.7719616; 3.6274749; 1.3395373; -0.3171194; 0.0719998; 3.7330617; 0.0740940
22.9717156; 3.6884429; 1.5299412; -0.3027122; 0.0703486; 3.7370243; 0.0629936
23.1714697; 3.7459713; 1.7198804; -0.2839507; 0.1155858; 3.7403899; 0.0535562
23.3712237; 3.7990429; 1.9108249; -0.2565940; 0.1623050; 3.7432490; 0.0455326
23.5709778; 3.8463668; 2.1049134; -0.2205193; 0.1993603; 3.7456780; 0.0387111
23.7707318; 3.8864268; 2.3032922; -0.1770563; 0.2273091; 3.7477419; 0.0329116
23.9704859; 3.9165926; 2.4975272; -0.1305083; 0.2451443; 3.7494956; 0.0279809
24.1702399; 3.9377110; 2.6971632; -0.0795124; 0.2701037; 3.7509860; 0.0237890
24.3699940; 3.9479322; 2.8967093; -0.0215883; 0.3078086; 3.7522527; 0.0202250
24.5697480; 3.9458052; 3.0962054; 0.0453514; 0.3774512; 3.7533292; 0.0171950
24.7695021; 3.9284562; 3.2965387; 0.1304699; 0.4684034; 3.7542442; 0.0146189
24.9692561; 3.8928323; 3.4903431; 0.2401633; 0.6656633; 3.7550220; -2.6735504
25.1690102; 3.8307732; 3.6819103; 0.3914348; 0.8143660; 3.6099979; -3.4999192
25.3687642; 3.7408175; 3.8582318; 0.5499662; 0.7715394; 3.4108414; -1.3386544
25.5685182; 3.6224763; 4.0212612; 0.7068308; 0.8013230; 3.3315215; -1.0560503
25.7682723; 3.4756775; 4.1665898; 0.8699217; 0.7033245; 3.2675885; -3.6159809
25.9680263; 3.3134675; 4.2860295; 0.9988273; 0.6010465; 3.0385064; -9.8715260
26.1677804; 3.1308724; 4.3876431; 1.1303575; 0.6905725; 2.2997319; -10.2238895
26.3675344; 2.9574155; 4.4545615; 1.2876523; 1.1443146; 1.0973787; -0.3927500
26.5672885; 2.8571979; 4.4551295; -1.4864409; 11.4576712; 1.0233930; -0.3927500
26.7670425; 2.7722024; 4.5205831; 1.5309789; 1.8809068; 0.9436241; 4.9660901
26.9667966; 2.5582905; 4.4982218; 1.7902556; 0.9161550; 1.6954114; 4.2220926
27.1665506; 2.3692738; 4.4407150; 1.9335534; 0.6434138; 2.1356919; 3.5895576
27.3663047; 2.1830869; 4.3547546; 2.0796559; 0.7946904; 2.4485173; 3.0517861
27.5660587; 2.0162447; 4.2437194; 2.2329734; 0.6936166; 2.6859729; 2.5945811
27.7658128; 1.8683414; 4.1131728; 2.3493904; 0.5256900; 2.8724565; 2.2058725
27.9655668; 1.7339354; 3.9669509; 2.4436828; 0.4209151; 3.0219647; 1.8753986
28.1653209; 1.6109307; 3.8087331; 2.5123718; 0.2589792; 3.1434865; 1.5944347
28.3650749; 1.4967105; 3.6450092; 2.5471924; 0.1005156; 3.2432232; 1.3555636
28.5648290; 1.3860462; 3.4793470; 2.5534741; -0.0397096; 3.3256662; 1.1524791
28.7645830; 1.2733324; 3.3134995; 2.5309843; -0.1866631; 3.3941833; 0.9798199
