0.0000000; 2.6666904; 4.4216470; 1.5680201; 1.1414855; 3.0459321; -2.0695017
0.1997243; 2.4659905; 4.4019438; 1.7591625; 0.8384580; 2.9070677; 1.7450147
0.3994486; 2.2726963; 4.3478684; 1.9254281; 0.7376596; 3.0245804; 1.8212937
0.5991729; 2.0928878; 4.2683939; 2.0450748; 0.5858374; 3.1425467; 1.5966501
0.7988972; 1.9232257; 4.1683694; 2.1671576; 0.7040276; 3.2424342; 0.6557729
0.9986215; 1.7685744; 4.0470285; 2.3017044; 0.6161768; 3.2825793; 1.2592524
1.1983458; 1.6283441; 3.9065885; 2.4060913; 0.4345289; 3.3583230; 1.0706249
1.3980701; 1.4969869; 3.7493954; 2.4803562; 0.2932869; 3.4214022; 0.9102525
1.5977944; 1.3827812; 3.5961262; 2.5158242; 0.0965878; 3.4741319; 0.7739029
1.7975187; 1.2611627; 3.4258548; 2.5233771; -0.0014020; 3.5183415; 0.6579775
1.9972431; 1.1426386; 3.2596399; 2.5197747; -0.0356209; 3.5554964; 0.5594169
2.1969674; 1.0227652; 3.0943496; 2.5060515; -0.1038218; 3.5867831; 0.4756200
2.3966917; 0.9031047; 2.9365165; 2.4764739; -0.2021631; 3.6131702; 0.4043754
2.5964160; 0.7758839; 2.7817843; 2.4285280; -0.2673181; 3.6354541; 0.3438027
2.7961403; 0.6434949; 2.6365749; 2.3823438; -0.0563600; 3.6542931; 0.2923034
2.9958646; 0.5111142; 2.4939022; 2.4088199; 0.1256701; 3.6702340; 0.2485183
3.1955889; 0.3758357; 2.3469244; 2.3676344; -0.4027081; 3.6837329; 0.2112919
3.3953132; 0.2361921; 2.2165531; 2.2726214; -0.5185344; 3.6951710; -0.2005761
3.5950375; 0.0769876; 2.0946966; 2.1798717; -0.4058510; 3.6843139; 0.2096868
3.7947618; -0.0969684; 1.9837232; 2.0969736; -0.4177112; 3.6956634; 0.1782771
3.9944861; -0.2769324; 1.8892091; 2.0122366; -0.4159572; 3.7052854; 0.1515724
4.1942104; -0.4594346; 1.8123536; 1.9239595; -0.4947303; 3.7134466; 0.0066930
4.3939347; -0.6532176; 1.7522048; 1.8183933; -0.5305953; 3.7138066; -0.4902960
4.5936590; -0.8460808; 1.7138406; 1.7173865; -0.4914053; 3.6873447; 0.2013084
4.7933833; -1.0451282; 1.6941865; 1.6219901; -0.4632572; 3.6982325; 0.1711537
4.9931076; -1.2445264; 1.6930219; 1.5323741; -0.4299142; 3.7074642; 0.1455161
5.1928319; -1.4430480; 1.7088318; 1.4522018; -0.3721228; 3.7152950; 0.1237187
5.3925562; -1.6402432; 1.7394168; 1.3834219; -0.3179461; 3.7219398; 0.1051865
5.5922805; -1.8352386; 1.7824836; 1.3251695; -0.2655887; 3.7275800; 0.0894303
5.7920049; -2.0276767; 1.8358284; 1.2773213; -0.2136741; 3.7323686; 0.0760342
5.9917292; -2.2177066; 1.8973639; 1.2395079; -0.1662864; 3.7364351; 0.0646448
6.1914535; -2.4056182; 1.9651944; 1.2107300; -0.1221471; 3.7398890; 0.0549615
6.3911778; -2.5919090; 2.0376464; 1.1903801; -0.0815300; 3.7428230; 0.0467286
6.5909021; -2.7769795; 2.1131203; 1.1780779; -0.0423293; 3.7453157; 0.0397290
6.7906264; -2.9611590; 2.1900556; 1.1734061; -0.0042497; 3.7474337; 0.0337778
6.9903507; -3.1458320; 2.2673837; 1.1763407; 0.0334986; 3.7492335; 0.0287182
7.1900750; -3.3303108; 2.3431757; 1.1869209; 0.0724727; 3.7507630; 0.0244164
7.3897993; -3.5163340; 2.4164735; 1.2053006; 0.1120596; 3.7520629; 0.0207590
7.5895236; -3.7040328; 2.4855990; 1.2320085; 0.1555063; 3.7531678; 0.0176494
7.7892479; -3.8929011; 2.5485612; 1.2675711; 0.2012930; 3.7541069; 0.0150056
7.9889722; -4.0851466; 2.6041981; 1.3120274; 0.2439960; 3.7549051; 0.0127579
8.1886965; -4.2794696; 2.6502574; 1.3659609; 0.2987191; 3.7555836; 0.0108469
8.3884208; -4.4751740; 2.6845163; 1.4307414; 0.3469655; 3.7561604; 0.0092221
8.5881451; -4.6733536; 2.7054752; 1.4998509; 0.3389960; 3.7566508; 0.0078407
8.7878694; -4.8710523; 2.7126945; 1.5715844; 0.4102578; 3.7570676; 0.0066662
8.9875937; -5.0716815; 2.7036974; 1.6621245; 0.4854064; 3.7574219; -0.1474068
