2.5500,4.9100,0.0500,0.0500
2.3000,4.8100,0.0467,0.0467
2.0500,4.7600,0.0493,0.0493
1.8000,4.6100,0.0513,0.0513
1.5500,4.3600,0.0443,0.0443
1.5000,4.1100,0.0425,0.0425
1.5000,3.8600,0.0425,0.0425
1.4500,3.6100,0.0412,0.0412
1.4500,3.3600,0.0425,0.0425
1.4000,3.1100,0.0450,0.0450
1.3500,2.8600,0.0474,0.0474
1.2000,2.6100,0.0485,0.0485
1.0000,2.3600,0.0470,0.0470
0.7500,2.2100,0.0459,0.0459
0.5000,2.1100,0.0430,0.0430
0.2500,2.0600,0.0395,0.0395
0.0000,2.0100,0.0400,0.0400
-0.2500,2.0100,0.0400,0.0400
-0.5000,2.0100,0.0401,0.0401
-0.7500,1.9600,0.0443,0.0443
-1.0000,2.0100,0.0426,0.0426
-1.2500,2.0100,0.0450,0.0450
-1.5000,2.0600,0.0426,0.0426
-1.7500,2.0600,0.0450,0.0450
-2.0000,2.1100,0.0426,0.0426
-2.2500,2.1100,0.0450,0.0450
-2.5000,2.1600,0.0425,0.0425
-2.7500,2.1600,0.0437,0.0437
-3.0000,2.1600,0.0437,0.0437
-3.2500,2.2100,0.0432,0.0432
-3.5000,2.2100,0.0450,0.0450
-3.7500,2.2600,0.0428,0.0428
-4.0000,2.2600,0.0450,0.0450
-4.2500,2.2600,0.0450,0.0450
-4.5000,2.3100,0.0437,0.0437
-4.7500,2.3600,0.0425,0.0425
-5.0000,2.3600,0.0432,0.0432
-5.2500,2.3600,0.0437,0.0437
-5.5000,2.3600,0.0425,0.0425
-5.7500,2.4100,0.0450,0.0450
-6.0000,2.4100,0.0451,0.0451
-6.2500,2.4100,0.0474,0.0474
-6.5000,2.4100,0.0475,0.0475
-6.7500,2.2600,0.0550,0.0550
-6.8500,2.0100,0.0571,0.0571
-6.9500,1.7600,0.0570,0.0570
-7.0000,1.5100,0.0576,0.0576
-6.9500,1.2600,0.0550,0.0550
-6.8500,1.0100,0.0515,0.0515
-6.7500,0.7600,0.0515,0.0515
-6.6000,0.5100,0.0498,0.0498
-6.3500,0.4100,0.0485,0.0485
-6.1000,0.3600,0.0451,0.0451
-5.8500,0.3100,0.0450,0.0450
-5.6000,0.3100,0.0450,0.0450
-5.3500,0.2600,0.0450,0.0450
-5.1000,0.2600,0.0450,0.0450
-4.8500,0.2100,0.0425,0.0425
-4.6000,0.2100,0.0443,0.0443
-4.3500,0.2100,0.0450,0.0450
-4.1000,0.2100,0.0426,0.0426
-3.8500,0.1600,0.0450,0.0450
-3.6000,0.1600,0.0450,0.0450
-3.3500,0.1100,0.0467,0.0467
-3.1000,0.1100,0.0450,0.0450
-2.8500,0.0100,0.0432,0.0432
-2.6000,0.0100,0.0450,0.0450
-2.3500,0.0100,0.0450,0.0450
-2.1000,-0.0400,0.0437,0.0437
-1.8500,-0.0900,0.0425,0.0425
-1.6000,-0.0900,0.0425,0.0425
-1.3500,-0.1400,0.0419,0.0419
-1.1000,-0.1400,0.0425,0.0425
-0.8500,-0.1900,0.0400,0.0400
-0.6000,-0.1900,0.0403,0.0403
-0.3500,-0.1900,0.0378,0.0378
-0.1000,-0.1900,0.0375,0.0375
0.1500,-0.2400,0.0400,0.0400
0.4000,-0.2400,0.0400,0.0400
0.6500,-0.2900,0.0425,0.0425
0.9000,-0.2900,0.0425,0.0425
1.1500,-0.2900,0.0419,0.0419
1.4000,-0.2900,0.0400,0.0400
1.6500,-0.3400,0.0425,0.0425
1.9000,-0.3400,0.0425,0.0425
2.1500,-0.3400,0.0426,0.0426
2.4000,-0.2900,0.0425,0.0425
2.6500,-0.2400,0.0419,0.0419
2.9000,-0.1400,0.0414,0.0414
3.1500,-0.0400,0.0425,0.0425
3.4000,0.2100,0.0369,0.0369
3.5000,0.4600,0.0369,0.0369
3.5500,0.7100,0.0335,0.0335
3.6000,0.9600,0.0326,0.0326
3.6500,1.2100,0.0334,0.0334
3.7000,1.4600,0.0334,0.0334
3.7500,1.7100,0.0334,0.0334
3.8000,1.9600,0.0326,0.0326
3.8500,2.2100,0.0325,0.0325
3.8500,2.4600,0.0316,0.0316
3.8500,2.7100,0.0300,0.0300
3.8500,2.9600,0.0300,0.0300
3.9000,3.2100,0.0348,0.0348
3.9000,3.4600,0.0354,0.0354
3.9000,3.7100,0.0375,0.0375
3.8500,3.9600,0.0407,0.0407
3.8500,4.2100,0.0400,0.0400
3.7000,4.4600,0.0456,0.0456
3.5000,4.7100,0.0535,0.0535
3.2500,4.7600,0.0492,0.0492
3.0000,4.8600,0.0491,0.0491
2.7500,4.9100,0.0500,0.0500
