-0.958,-0.533,-1.540,5.000,1.000,0.300,0.000,1.000
-0.759,-0.526,-1.531,5.000,1.000,0.300,0.000,1.000
-0.559,-0.517,-1.519,5.000,1.000,0.300,0.000,1.000
-0.360,-0.505,-1.504,5.000,1.000,0.300,0.000,1.000
-0.161,-0.490,-1.485,5.000,1.000,0.300,0.000,1.000
0.038,-0.470,-1.464,5.000,1.000,0.300,0.000,1.000
0.236,-0.447,-1.440,5.000,1.000,0.300,0.000,1.000
0.434,-0.418,-1.412,5.000,1.000,0.300,0.000,1.000
0.630,-0.384,-1.382,5.000,0.800,0.300,0.000,2.000
0.826,-0.343,-1.349,5.000,0.800,0.300,0.000,2.000
1.020,-0.296,-1.313,5.000,0.800,0.300,0.000,2.000
1.212,-0.241,-1.274,5.000,0.800,0.300,0.000,2.000
1.401,-0.179,-1.233,5.000,0.800,0.300,0.000,2.000
1.588,-0.108,-1.189,5.000,0.800,0.300,0.000,2.000
1.772,-0.030,-1.141,5.000,0.800,0.300,0.000,2.000
1.951,0.058,-1.091,5.000,0.800,0.300,0.000,2.000
2.126,0.155,-1.040,5.000,0.800,0.300,0.000,2.000
2.295,0.260,-0.987,5.000,0.800,0.300,0.000,2.000
2.459,0.375,-0.935,5.000,0.800,0.300,0.000,2.000
2.617,0.498,-0.882,5.000,0.800,0.300,0.000,2.000
2.768,0.629,-0.829,5.000,0.800,0.300,0.000,2.000
2.911,0.767,-0.777,5.000,0.800,0.300,0.000,2.000
3.048,0.914,-0.725,5.000,0.800,0.300,0.000,2.000
3.177,1.067,-0.674,5.000,0.800,0.300,0.000,2.000
3.298,1.226,-0.627,5.000,0.800,0.300,0.000,2.000
3.411,1.389,-0.587,5.000,0.800,0.300,0.000,2.000
3.518,1.556,-0.560,5.000,0.800,0.300,0.000,2.000
3.623,1.726,-0.549,5.000,0.800,0.300,0.000,2.000
3.727,1.895,-0.546,5.000,0.800,0.300,0.000,2.000
3.827,2.064,-0.525,2.000,0.500,0.300,0.000,3.000
3.923,2.237,-0.480,2.000,0.500,0.300,0.000,3.000
4.011,2.421,-0.413,2.000,0.500,0.300,0.000,3.000
4.083,2.604,-0.339,2.000,0.500,0.300,0.000,3.000
4.142,2.797,-0.252,2.000,0.500,0.300,0.000,3.000
4.183,2.993,-0.159,2.000,0.500,0.300,0.000,3.000
4.205,3.193,-0.055,2.000,0.500,0.300,0.000,3.000
4.205,3.393,0.059,2.000,0.500,0.300,0.000,3.000
4.181,3.591,0.186,2.000,0.500,0.300,0.000,3.000
4.131,3.784,0.321,2.000,0.500,0.300,0.000,3.000
4.054,3.969,0.466,2.000,0.500,0.300,0.000,3.000
3.952,4.140,0.613,2.000,0.500,0.300,0.000,3.000
3.825,4.294,0.760,2.000,0.500,0.300,0.000,3.000
3.678,4.428,0.900,2.000,0.500,0.300,0.000,3.000
3.512,4.543,1.036,2.000,0.500,0.300,0.000,3.000
3.335,4.633,1.166,2.000,0.500,0.300,0.000,3.000
3.143,4.700,1.297,2.000,0.500,0.300,0.000,3.000
2.944,4.741,1.443,2.000,0.500,0.300,0.000,3.000
2.745,4.749,1.633,2.000,0.500,0.300,0.000,3.000
2.562,4.704,1.869,2.000,0.500,0.300,0.000,3.000
