#x_m,y_m,w_tr_right_m,w_tr_left_m
-7.0,0.3600000000000003,0.6000000000000001,1.4102631376487071
-6.95,0.3099999999999996,0.5514693182963202,1.4029386365926404
-6.9,0.3099999999999996,0.5558621384311845,1.3650825805346714
-6.8500000000000005,0.2599999999999998,0.5139410298049853,1.3620770138594662
-6.800000000000001,0.2599999999999998,0.5246211251235321,1.3263455967290594
-6.75,0.20999999999999996,0.49056941504209495,1.3278820596099707
-6.550000000000001,0.20999999999999996,0.5,1.2000000000000002
-6.5,0.16000000000000014,0.45,1.2116216457830975
-6.300000000000001,0.16000000000000014,0.45,1.1089002803605372
-6.25,0.11000000000000032,0.4,1.1317821063276354
-5.550000000000001,0.11000000000000032,0.4,0.9854960132182442
-5.5,0.05999999999999961,0.3500000000000001,1.0238202294873726
-4.950000000000001,0.05999999999999961,0.39641941385920604,0.9854960132182442
