171,189
170,190
170,192
169,193
170,194
170,196
171,196
172,197
179,197
180,198
191,198
192,199
205,199
206,200
218,200
219,201
227,201
228,202
236,202
237,203
247,203
248,204
256,204
257,205
268,205
269,206
284,206
285,205
286,205
286,204
287,203
287,201
286,200
286,199
285,198
273,198
272,197
260,197
259,196
251,196
250,195
240,195
239,194
231,194
230,193
222,193
221,192
209,192
208,191
195,191
194,190
183,190
182,189
