#x_m,y_m,w_tr_right_m,w_tr_left_m
-5.75,2.1100000000000003,1.05,0.4071067811865476
-5.800000000000001,2.0599999999999996,1.1,0.36708320320631677
-6.0,2.0599999999999996,1.1,0.43824115301167005
-6.050000000000001,2.01,1.1500000000000001,0.4211102550927979
-6.1,2.01,1.1508618128546908,0.45
-6.15,1.96,1.2033296378372909,0.4433034373659254
-6.200000000000001,1.96,1.2074813431681335,0.47781745930520236
-6.25,1.9100000000000001,1.2628499608087784,0.48102496759066543
-6.300000000000001,1.9100000000000001,1.2700318468107583,0.5200609733428364
-6.550000000000001,1.6600000000000001,1.5506755523321747,0.6340770846134703
-6.550000000000001,1.6100000000000003,1.6006577808748212,0.6219544457292887
-6.65,1.5099999999999998,1.705617112013158,0.704987562112089
-6.65,1.4100000000000001,1.6811612756158951,0.7000000000000001
-6.6000000000000005,1.3600000000000003,1.64164878389476,0.6513148795220224
-6.6000000000000005,1.3099999999999996,1.59274932307477,0.65524865872714
-6.5,1.21,1.5,0.573212459828649
-6.5,1.1600000000000001,1.4500000000000002,0.5860022573334674
-6.25,0.9100000000000001,1.2000000000000002,0.48102496759066543
-6.200000000000001,0.9100000000000001,1.2000000000000002,0.4433034373659254
-6.15,0.8600000000000003,1.1500000000000001,0.4433034373659254
-6.1,0.8600000000000003,1.1500000000000001,0.41063352017759486
-6.050000000000001,0.8099999999999996,1.1,0.4211102550927979
-5.950000000000001,0.8099999999999996,1.1,0.370820393249937
-5.9,0.7599999999999998,1.05,0.39641941385920604
-5.450000000000001,0.7599999999999998,1.05,0.33245553203367595
-5.4,0.71,1.0,0.36708320320631677
-4.85,0.71,1.0462912017836261,0.33245553203367595
-4.800000000000001,0.6600000000000001,1.0,0.36708320320631677
-4.199999999999999,0.6600000000000001,1.0462912017836261,0.3500000000000001
-4.15,0.6100000000000003,1.0009611831257688,0.38007352543677225
-3.6500000000000004,0.6100000000000003,1.0829316685939332,0.3500000000000001
-3.5999999999999996,0.5599999999999996,1.0462912017836261,0.4
-3.1500000000000004,0.5599999999999996,1.1,0.3500000000000001
-3.0999999999999996,0.5099999999999998,1.0509256086106296,0.39641941385920604
-2.6999999999999993,0.5099999999999998,1.1,0.3500000000000001
-2.6500000000000004,0.45999999999999996,1.05,0.39641941385920604
-2.1500000000000004,0.45999999999999996,1.0729530217745982,0.3500000000000001
-2.0999999999999996,0.41000000000000014,1.0341664064126335,0.39641941385920604
-1.6500000000000004,0.41000000000000014,1.0509256086106296,0.3500000000000001
-1.5999999999999996,0.3600000000000003,1.00384048104053,0.38007352543677225
-1.0500000000000007,0.3600000000000003,1.05,0.3500000000000001
-1.0,0.3099999999999996,1.0,0.38007352543677225
0.25,0.3099999999999996,1.171393896956216,0.46321687612368745
0.3000000000000007,0.3600000000000003,1.2297058540778356,0.45
0.34999999999999964,0.3600000000000003,1.2402921800749365,0.48102496759066543
0.40000000000000036,0.41000000000000014,1.3,0.47781745930520236
0.4499999999999993,0.41000000000000014,1.3,0.5139410298049853
0.5,0.45999999999999996,1.35,0.5200609733428364
0.5500000000000007,0.45999999999999996,1.35,0.5602325267042627
0.75,0.6600000000000001,1.5506755523321747,0.6486832980505138
0.75,0.71,1.6006577808748212,0.6340770846134703
0.8499999999999996,0.8099999999999996,1.705617112013158,0.7111874208078343
0.8499999999999996,0.9100000000000001,1.80535032714273,0.7012492197250394
0.9000000000000004,0.96,1.8592822881689184,0.75
0.9000000000000004,1.0599999999999996,1.8029740844813091,0.7547511554864494
0.8000000000000007,1.1600000000000001,1.667866865415443,0.67082439194738
0.8000000000000007,1.21,1.6235384061671345,0.682344135219425
0.75,1.2599999999999998,1.5560711193270587,0.6486832980505138
0.6999999999999993,1.2599999999999998,1.533712082089225,0.6013878188659973
0.5,1.46,1.2692354826475216,0.5200609733428364
0.4499999999999993,1.46,1.2508062419270825,0.48102496759066543
0.40000000000000036,1.5099999999999998,1.1866068747318506,0.47781745930520236
0.3000000000000007,1.5099999999999998,1.1560219778561036,0.41063352017759486
0.25,1.5599999999999996,1.0946325680981353,0.4211102550927979
0.09999999999999964,1.5599999999999996,1.0647344063956181,0.3500000000000001
0.05000000000000071,1.6100000000000003,1.00862523283024,0.38007352543677225
-0.5999999999999996,1.6100000000000003,1.0238202294873726,0.33245553203367595
-0.6500000000000004,1.6600000000000001,0.9854960132182442,0.36708320320631677
-0.8499999999999996,1.6600000000000001,1.0462912017836261,0.3500000000000001
-0.9000000000000004,1.71,1.0009611831257688,0.4
-1.4000000000000004,1.71,1.0509256086106296,0.351920240520265
-1.4499999999999993,1.7599999999999998,1.00384048104053,0.4
-1.8499999999999996,1.7599999999999998,1.05,0.351920240520265
-1.9000000000000004,1.8099999999999996,1.0009611831257688,0.4
-2.4000000000000004,1.8099999999999996,1.05,0.351920240520265
-2.4499999999999993,1.8600000000000003,1.0,0.4
-2.8499999999999996,1.8600000000000003,1.05,0.351920240520265
-2.9000000000000004,1.9100000000000001,1.0009611831257688,0.4
-3.3000000000000007,1.9100000000000001,1.05,0.351920240520265
-3.3499999999999996,1.96,1.0,0.4
-3.9499999999999993,1.96,1.05,0.351920240520265
-4.0,2.01,1.0,0.4
-4.65,2.01,1.05,0.351920240520265
-4.699999999999999,2.0599999999999996,1.0,0.4
-5.25,2.0599999999999996,1.05,0.351920240520265
-5.300000000000001,2.1100000000000003,1.0,0.4
