#x_m,y_m,w_tr_right_m,w_tr_left_m
0.15000000000000036,0.7500000000000002,1.533712082089225,0.612414379544733
1.0500000000000007,0.7500000000000002,1.6319679086361658,0.6000000000000001
1.0999999999999996,0.7,1.59274932307477,0.65
2.4000000000000004,0.7,1.61637678967368,0.6000000000000001
2.4499999999999993,0.6500000000000001,1.5741664813991314,0.6486832980505138
3.3499999999999996,0.6500000000000001,1.61049731745428,0.6000000000000001
3.4000000000000004,0.5999999999999999,1.5668154702594472,0.6340770846134703
5.4,0.5999999999999999,1.6319679086361658,0.6656603957913984
5.449999999999999,0.6500000000000001,1.6906029237394382,0.6394147114027968
5.6,0.6500000000000001,1.7006249023742557,0.7124228365658294
5.75,0.8,1.6319679086361658,0.6899494936611665
5.75,0.8500000000000003,1.64164878389476,0.65524865872714
