#x_m,y_m,w_tr_right_m,w_tr_left_m
5.699999999999999,11.65,1.411724276862369,3.2128336140500595
5.65,11.6,1.4564168070250298,3.159046111285596
4.199999999999999,11.6,1.484656829757475,3.2531676008879735
4.199999999999999,11.55,1.495132307101624,3.204639781775011
4.1,11.45,1.4000000000000001,3.1340209667385555
4.1,11.4,1.4000000000000001,3.086000590667403
4.050000000000001,11.35,1.35,3.0526109228480425
4.050000000000001,11.25,1.3530275254816542,2.9572994949804663
3.9499999999999993,11.15,1.2628499608087784,2.8953090617340917
3.9499999999999993,11.05,1.2787653403846946,2.8016124838541647
3.8499999999999996,10.95,1.2041608956491325,2.7463092423455637
3.8499999999999996,10.9,1.2182226450688978,2.7004166377354997
3.6500000000000004,10.7,1.1089002803605372,2.609037641557771
3.6500000000000004,10.65,1.1326548781894403,2.5653097563788805
3.5999999999999996,10.6,1.10089257261219,2.546928169097352
3.5999999999999996,10.5,1.1080127840328724,2.4613402542968155
3.5,10.4,1.0238202294873726,2.4322152184628503
3.5,10.3,1.0462912017836261,2.3504716561397143
3.4499999999999993,10.25,1.0,2.340075756488817
3.4499999999999993,10.15,1.0,2.2612496949731393
3.4000000000000004,10.1,0.9500000000000001,2.2544079548889604
3.4000000000000004,10.0,0.9500000000000001,2.1789110512481082
3.3499999999999996,9.95,0.9,2.1758836806279898
3.3499999999999996,9.8,0.9,2.068807716974934
3.3000000000000007,9.75,0.8500000000000001,2.069071548096427
3.3000000000000007,9.65,0.8500000000000001,2.000543414065468
3.25,9.6,0.8,2.004886114323222
3.25,9.5,0.8045361017187261,1.941093483101497
3.1999999999999993,9.45,0.7606601717798214,1.9500000000000002
3.1999999999999993,9.3,0.7920164833920778,1.863330765278394
3.1500000000000004,9.25,0.75,1.8783020910791965
3.1500000000000004,9.05,0.75,1.7796634343085422
3.0999999999999996,9.0,0.7000000000000001,1.802379604162864
3.0999999999999996,8.6,0.7000000000000001,1.66468827043885
3.0500000000000007,8.55,0.65,1.7012496096189502
3.0500000000000007,7.500000000000001,0.704987562112089,1.6659603251337503
3.0,7.45,0.6617692030835672,1.7223748416156686
3.0,7.1000000000000005,0.7000000000000001,1.8029740844813091
3.0500000000000007,7.05,0.75,1.7597329924045981
3.0500000000000007,6.95,0.75,1.75
3.0,6.900000000000001,0.7000000000000001,1.7886598574205423
3.0,6.050000000000001,0.751189802081432,1.75
2.9499999999999993,6.000000000000001,0.704987562112089,1.8
2.9499999999999993,5.800000000000001,0.7440306508910551,1.8
2.9000000000000004,5.750000000000001,0.7124228365658294,1.85
2.9000000000000004,5.6000000000000005,0.7735455276791945,1.8289668856043768
2.8499999999999996,5.550000000000001,0.7547511554864494,1.8708293346092413
2.8499999999999996,5.500000000000001,0.7816653826391969,1.8644860821913363
2.8000000000000007,5.45,0.7700467279516348,1.9090722034374523
2.8000000000000007,5.4,0.801135777277262,1.9051077071199947
2.75,5.3500000000000005,0.7965856099730655,1.9522211259110418
2.75,5.300000000000001,0.8313708498984762,1.95055548698538
2.6999999999999993,5.250000000000001,0.8335784048754635,1.994558781116753
2.6999999999999993,5.2,0.8715374513859981,1.985278976405288
2.4000000000000004,4.9,0.9816005617976297,2.2495097567963924
2.3499999999999996,4.9,0.9649110640673518,2.298557292037257
2.3000000000000007,4.8500000000000005,0.9980754985747171,2.301922366251538
2.1999999999999993,4.8500000000000005,0.9747548783981963,2.3000000000000003
2.1500000000000004,4.800000000000001,1.0152946437965906,2.25
1.3499999999999996,4.800000000000001,1.0,2.2243811122728676
1.3000000000000007,4.8500000000000005,0.9500000000000001,2.2675864152935534
0.3000000000000007,4.8500000000000005,1.0009611831257688,2.2243811122728676
0.25,4.9,0.9539936203984454,2.2675864152935534
-0.8499999999999996,4.9,1.0238202294873726,2.2578311124857326
-0.9000000000000004,4.95,0.9854960132182442,2.3119915773217956
-1.5500000000000007,4.95,1.0238202294873726,2.451363298439521
-1.5999999999999996,4.9,1.0829316685939332,2.4212129648375558
-1.9000000000000004,4.9,1.1,2.5398943642325857
-1.950000000000001,4.8500000000000005,1.1500000000000001,2.5178005607210743
-2.200000000000001,4.8500000000000005,1.1500000000000001,2.6415132160165458
-2.25,4.800000000000001,1.2000000000000002,2.6261749776799066
-2.5500000000000007,4.800000000000001,1.2033296378372909,2.8004031995854994
-2.6000000000000005,4.750000000000001,1.2572411502397438,2.7923292192132454
-2.6500000000000004,4.750000000000001,1.2628499608087784,2.824099870362662
-2.7,4.7,1.25,2.8184932259025355
-2.7,4.6000000000000005,1.25,2.743846251044885
-2.75,4.550000000000001,1.2000000000000002,2.7413812651491103
-2.75,4.45,1.2008331019803635,2.6698484809834997
-2.8000000000000007,4.4,1.1534441853748634,2.6698484809834997
-2.8000000000000007,4.300000000000001,1.1637281168304447,2.6
-2.8500000000000005,4.250000000000001,1.1221462653327892,2.6025850547399987
-2.8500000000000005,4.1000000000000005,1.1500000000000001,2.5040149785619907
-2.9000000000000004,4.050000000000001,1.1,2.5111385593741193
-2.9000000000000004,3.9000000000000004,1.1,2.420294101747089
-2.95,3.8500000000000005,1.05,2.4322152184628503
-2.95,3.6500000000000004,1.05,2.3239283526803853
-3.0,3.6000000000000005,1.0,2.3419689627245814
-3.0,3.3500000000000005,1.0,2.2283393759541066
-3.0500000000000007,3.3000000000000007,0.9500000000000001,2.2539185578244267
-3.0500000000000007,3.0500000000000007,0.9589678312014173,2.166779276708802
-3.1000000000000005,3.0,0.9165525060596439,2.2
-3.1000000000000005,1.8500000000000003,0.9500000000000001,2.1
-3.1500000000000004,1.8,0.9010412149464314,2.15
-3.1500000000000004,1.6500000000000001,0.9,2.152039967047846
-3.1000000000000005,1.6000000000000003,0.9500000000000001,2.10468293128221
-3.1000000000000005,1.2,0.9010412149464314,2.162214450449026
-3.0500000000000007,1.1500000000000001,0.9500000000000001,2.1253865671269807
-3.0500000000000007,0.7500000000000002,0.9500000000000001,2.2539185578244267
-3.0,0.7,1.0,2.2283393759541066
-3.0,0.44999999999999996,1.0,2.3419689627245814
-2.95,0.40000000000000013,1.0341664064126335,2.3239283526803853
-2.9000000000000004,0.40000000000000013,1.0462912017836261,2.2811818998280615
-2.8500000000000005,0.3500000000000001,1.0,2.2656383221335
-2.8000000000000007,0.3500000000000001,1.0,2.2238858928247924
-2.75,0.30000000000000004,0.9500000000000001,2.210975905897944
-2.6000000000000005,0.30000000000000004,0.9500000000000001,2.0900836805434237
-2.5500000000000007,0.25,0.9,2.0817010727629106
-2.45,0.25,0.9,2.004886114323222
-2.4000000000000004,0.19999999999999996,0.8500000000000001,2.000543414065468
-2.25,0.19999999999999996,0.8500000000000001,1.8920310216782974
-2.200000000000001,0.15000000000000013,0.8,1.8920310216782974
-2.0500000000000007,0.15000000000000013,0.8,1.7886598574205423
-2.0,0.10000000000000009,0.75,1.7934421415458321
-1.8499999999999996,0.10000000000000009,0.75,1.7000000000000002
-1.8000000000000007,0.050000000000000044,0.7000000000000001,1.7112185361118766
-1.5500000000000007,0.050000000000000044,0.7000000000000001,1.5794946129212502
-1.5,0.0,0.65,1.6006577808748212
-1.1500000000000004,0.0,0.65,1.472004514666935
-1.0999999999999996,-0.050000000000000044,0.6013878188659973,1.5069310999592653
-0.8000000000000007,-0.050000000000000044,0.65,1.4564168070250298
-0.75,-0.09999999999999987,0.6013878188659973,1.5027756377319947
-0.09999999999999964,-0.09999999999999987,0.65524865872714,1.495132307101624
-0.05000000000000071,-0.1499999999999999,0.612414379544733,1.533712082089225
0.5,-0.1499999999999999,0.67082439194738,1.5
0.5500000000000007,-0.19999999999999996,0.6340770846134703,1.55
1.0500000000000007,-0.19999999999999996,0.7000000000000001,1.55
1.0999999999999996,-0.25,0.6513148795220224,1.6
2.4499999999999993,-0.25,0.6962429422585639,1.524828759089466
2.5,-0.30000000000000004,0.65,1.5668154702594472
3.4499999999999993,-0.30000000000000004,0.6962429422585639,1.5110770276274836
3.5,-0.34999999999999987,0.65,1.5560711193270587
6.0,-0.34999999999999987,0.7965856099730655,1.7796634343085422
6.050000000000001,-0.3999999999999999,0.7735455276791945,1.8470910553583888
6.149999999999999,-0.3999999999999999,0.8,1.895449840010015
6.199999999999999,-0.34999999999999987,0.8500000000000001,1.8783020910791965
6.399999999999999,-0.34999999999999987,0.8500000000000001,1.9901964981197573
6.449999999999999,-0.30000000000000004,0.8500000000000001,1.9803508501982758
6.449999999999999,-0.19999999999999996,0.8500000000000001,1.902271554554524
6.5,-0.1499999999999999,0.8,1.8965882636488798
6.5,-0.050000000000000044,0.8,1.8224985276791124
6.550000000000001,0.0,0.75,1.8213203435596428
6.550000000000001,0.15000000000000013,0.7606601717798214,1.7180436070610565
6.600000000000001,0.19999999999999996,0.719803902718557,1.722992832414391
6.600000000000001,0.30000000000000004,0.7440306508910551,1.660229578391266
6.649999999999999,0.3500000000000001,0.7000000000000001,1.6704060495238033
6.649999999999999,0.5000000000000002,0.7012492197250394,1.5867962264113207
6.699999999999999,0.55,0.65524865872714,1.6039432764659773
6.699999999999999,0.6500000000000001,0.67082439194738,1.5560711193270587
6.75,0.7,0.6340770846134703,1.5788294228055937
6.75,1.0000000000000002,0.65,1.472004514666935
6.800000000000001,1.05,0.6013878188659973,1.5069310999592653
6.800000000000001,1.3500000000000003,0.65,1.4564168070250298
6.850000000000001,1.4000000000000001,0.6000000000000001,1.5027756377319947
6.850000000000001,1.6000000000000003,0.6000000000000001,1.5
6.800000000000001,1.6500000000000001,0.65,1.4500000000000002
6.800000000000001,2.7,0.65,1.4500000000000002
6.850000000000001,2.75,0.6000000000000001,1.5
6.850000000000001,4.6000000000000005,0.7000000000000001,1.5668154702594472
6.899999999999999,4.65,0.65,1.61049731745428
6.899999999999999,6.050000000000001,0.7000000000000001,1.55
6.949999999999999,6.1000000000000005,0.65,1.6
6.949999999999999,6.900000000000001,0.65,1.467766952966369
7.0,6.95,0.6000000000000001,1.5110770276274836
7.0,7.1000000000000005,0.612414379544733,1.446424919657298
7.050000000000001,7.150000000000001,0.573212459828649,1.47341478509682
7.050000000000001,7.650000000000001,0.6013878188659973,1.3568041525780892
7.100000000000001,7.7,0.5558621384311845,1.4029386365926404
7.100000000000001,8.7,0.6000000000000001,1.4867568385205638
7.050000000000001,8.75,0.65,1.455704986607944
7.050000000000001,9.3,0.7000000000000001,1.7112185361118766
7.0,9.35,0.75,1.7000000000000002
7.0,9.5,0.75,1.7934421415458321
6.949999999999999,9.55,0.8,1.7886598574205423
6.949999999999999,9.7,0.8,1.8920310216782974
6.899999999999999,9.75,0.8500000000000001,1.893171219946131
6.899999999999999,9.9,0.8500000000000001,2.004886114323222
6.850000000000001,9.95,0.9,2.011384866265244
6.850000000000001,10.05,0.9,2.0900836805434237
6.800000000000001,10.1,0.9500000000000001,2.100520776831561
6.800000000000001,10.25,0.9500000000000001,2.2238858928247924
6.75,10.3,1.0009611831257688,2.238700454957221
6.75,10.45,1.0152946437965906,2.3669270706189174
6.699999999999999,10.5,1.0729530217745982,2.385609800399157
6.699999999999999,10.65,1.1,2.5178005607210743
6.649999999999999,10.7,1.1500000000000001,2.5398943642325857
6.649999999999999,10.8,1.1534441853748634,2.6300170647967227
6.600000000000001,10.85,1.2074813431681335,2.6546573405388316
6.600000000000001,10.95,1.220690632574555,2.7463092423455637
6.550000000000001,11.0,1.2787653403846946,2.773271872125862
6.550000000000001,11.1,1.3007810593582123,2.866228039797513
6.5,11.15,1.3530275254816542,2.8953090617340917
6.5,11.3,1.3688319268278637,3.0365401241405743
6.449999999999999,11.35,1.426267650163207,3.0678628238097825
6.449999999999999,11.55,1.472004514666935,3.258440669731617
6.350000000000001,11.65,1.55,3.3266375611577184
